file,writer_id,split,page
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\398-P19.wptt,398,Train,398-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\398-P20.wptt,398,Train,398-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\400-P16.wptt,400,Train,400-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\400-P17.wptt,400,Train,400-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\400-P18.wptt,400,Test,400-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\400-P19.wptt,400,Train,400-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\400-P20.wptt,400,Train,400-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\410-P16.wptt,410,Test,410-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\410-P17.wptt,410,Train,410-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\410-P18.wptt,410,Train,410-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\410-P19.wptt,410,Train,410-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\410-P20.wptt,410,Train,410-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\419-P16.wptt,419,Test,419-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\419-P17.wptt,419,Train,419-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\419-P18.wptt,419,Train,419-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\419-P19.wptt,419,Train,419-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\419-P20.wptt,419,Train,419-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1250-P20.wptt,1250,Train,1250-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1250-P16.wptt,1250,Train,1250-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1250-P17.wptt,1250,Train,1250-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1250-P18.wptt,1250,Train,1250-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1250-P19.wptt,1250,Test,1250-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1241-P16.wptt,1241,Test,1241-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1241-P17.wptt,1241,Train,1241-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1241-P18.wptt,1241,Train,1241-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1241-P19.wptt,1241,Train,1241-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1241-P20.wptt,1241,Train,1241-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1251-P17.wptt,1251,Train,1251-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1251-P16.wptt,1251,Train,1251-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1251-P18.wptt,1251,Train,1251-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1251-P19.wptt,1251,Train,1251-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1251-P20.wptt,1251,Test,1251-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1242-P16.wptt,1242,Train,1242-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1242-P17.wptt,1242,Test,1242-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1242-P18.wptt,1242,Train,1242-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1242-P19.wptt,1242,Train,1242-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1242-P20.wptt,1242,Train,1242-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1253-P17.wptt,1253,Train,1253-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1253-P18.wptt,1253,Train,1253-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1253-P19.wptt,1253,Train,1253-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1253-P20.wptt,1253,Test,1253-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1253-P16.wptt,1253,Train,1253-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1254-P16.wptt,1254,Train,1254-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1254-P17.wptt,1254,Test,1254-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1254-P18.wptt,1254,Train,1254-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1254-P19.wptt,1254,Train,1254-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1254-P20.wptt,1254,Train,1254-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1243-P16.wptt,1243,Train,1243-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1243-P17.wptt,1243,Test,1243-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1243-P18.wptt,1243,Train,1243-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1243-P19.wptt,1243,Train,1243-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1243-P20.wptt,1243,Train,1243-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1255-P16.wptt,1255,Train,1255-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1255-P17.wptt,1255,Train,1255-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1255-P18.wptt,1255,Train,1255-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1255-P19.wptt,1255,Train,1255-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1255-P20.wptt,1255,Test,1255-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1244-P16.wptt,1244,Train,1244-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1244-P17.wptt,1244,Train,1244-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1244-P18.wptt,1244,Test,1244-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1244-P19.wptt,1244,Train,1244-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1244-P20.wptt,1244,Train,1244-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1256-P16.wptt,1256,Train,1256-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1256-P18.wptt,1256,Train,1256-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1256-P19.wptt,1256,Train,1256-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1256-P20.wptt,1256,Test,1256-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1256-P21.wptt,1256,Train,1256-P21
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1245-P16.wptt,1245,Train,1245-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1245-P17.wptt,1245,Train,1245-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1245-P18.wptt,1245,Train,1245-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1245-P19.wptt,1245,Train,1245-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1245-P20.wptt,1245,Test,1245-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1257-P16.wptt,1257,Test,1257-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1257-P17.wptt,1257,Train,1257-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1257-P18.wptt,1257,Train,1257-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1257-P19.wptt,1257,Train,1257-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1257-P20.wptt,1257,Train,1257-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1246-P10.wptt,1246,Train,1246-P10
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1246-P11.wptt,1246,Train,1246-P11
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1246-P12.wptt,1246,Train,1246-P12
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1246-P13.wptt,1246,Train,1246-P13
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1246-P14.wptt,1246,Test,1246-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1258-P16.wptt,1258,Train,1258-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1258-P17.wptt,1258,Test,1258-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1258-P18.wptt,1258,Train,1258-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1258-P19.wptt,1258,Train,1258-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1258-P20.wptt,1258,Train,1258-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1247-P16.wptt,1247,Test,1247-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1247-P17.wptt,1247,Train,1247-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1247-P18.wptt,1247,Train,1247-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1247-P19.wptt,1247,Train,1247-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1247-P20.wptt,1247,Train,1247-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1259-P16.wptt,1259,Train,1259-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1259-P17.wptt,1259,Train,1259-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1259-P18.wptt,1259,Train,1259-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1259-P19.wptt,1259,Train,1259-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1259-P20.wptt,1259,Test,1259-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1248-P16.wptt,1248,Test,1248-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1248-P17.wptt,1248,Train,1248-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1248-P18.wptt,1248,Train,1248-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1248-P19.wptt,1248,Train,1248-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1248-P20.wptt,1248,Train,1248-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1260-P16.wptt,1260,Train,1260-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1260-P17.wptt,1260,Test,1260-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1260-P18.wptt,1260,Train,1260-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1260-P19.wptt,1260,Train,1260-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1260-P20.wptt,1260,Train,1260-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1249-P16.wptt,1249,Train,1249-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1249-P17.wptt,1249,Train,1249-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1249-P18.wptt,1249,Test,1249-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1249-P19.wptt,1249,Train,1249-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1249-P21.wptt,1249,Train,1249-P21
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1261-P16.wptt,1261,Train,1261-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1261-P17.wptt,1261,Train,1261-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1261-P18.wptt,1261,Test,1261-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1261-P19.wptt,1261,Train,1261-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1261-P20.wptt,1261,Train,1261-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1252-P16.wptt,1252,Test,1252-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1252-P17.wptt,1252,Train,1252-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1252-P18.wptt,1252,Train,1252-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1252-P19.wptt,1252,Train,1252-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1252-P20.wptt,1252,Train,1252-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1262-P16.wptt,1262,Train,1262-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1262-P17.wptt,1262,Train,1262-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1262-P18.wptt,1262,Train,1262-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1262-P19.wptt,1262,Test,1262-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1262-P20.wptt,1262,Train,1262-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1263-P16.wptt,1263,Train,1263-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1263-P17.wptt,1263,Train,1263-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1263-P18.wptt,1263,Train,1263-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1263-P19.wptt,1263,Train,1263-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1263-P20.wptt,1263,Test,1263-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1264-P16.wptt,1264,Train,1264-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1264-P17.wptt,1264,Train,1264-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1264-P18.wptt,1264,Train,1264-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1264-P19.wptt,1264,Test,1264-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1264-P20.wptt,1264,Train,1264-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1265-P16.wptt,1265,Test,1265-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1265-P17.wptt,1265,Train,1265-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1265-P18.wptt,1265,Train,1265-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1265-P19.wptt,1265,Train,1265-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1265-P20.wptt,1265,Train,1265-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1266-P16.wptt,1266,Test,1266-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1266-P17.wptt,1266,Train,1266-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1266-P18.wptt,1266,Train,1266-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1266-P19.wptt,1266,Train,1266-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1266-P20.wptt,1266,Train,1266-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1267-P16.wptt,1267,Train,1267-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1267-P17.wptt,1267,Test,1267-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1267-P18.wptt,1267,Train,1267-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1267-P19.wptt,1267,Train,1267-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1267-P20.wptt,1267,Train,1267-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1268-P16.wptt,1268,Train,1268-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1268-P17.wptt,1268,Test,1268-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1268-P18.wptt,1268,Train,1268-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1268-P19.wptt,1268,Train,1268-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1268-P20.wptt,1268,Train,1268-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1269-P16.wptt,1269,Train,1269-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1269-P17.wptt,1269,Test,1269-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1269-P18.wptt,1269,Train,1269-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1269-P19.wptt,1269,Train,1269-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1269-P20.wptt,1269,Train,1269-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1270-P16.wptt,1270,Train,1270-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1270-P17.wptt,1270,Train,1270-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1270-P18.wptt,1270,Test,1270-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1270-P19.wptt,1270,Train,1270-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1270-P20.wptt,1270,Train,1270-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1271-P16.wptt,1271,Test,1271-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1271-P17.wptt,1271,Train,1271-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1271-P18.wptt,1271,Train,1271-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1271-P19.wptt,1271,Train,1271-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1271-P20.wptt,1271,Train,1271-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1272-P16.wptt,1272,Test,1272-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1272-P17.wptt,1272,Train,1272-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1272-P18.wptt,1272,Train,1272-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1272-P19.wptt,1272,Train,1272-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1272-P20.wptt,1272,Train,1272-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1273-P16.wptt,1273,Test,1273-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1273-P17.wptt,1273,Train,1273-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1273-P18.wptt,1273,Train,1273-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1273-P19.wptt,1273,Train,1273-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1273-P20.wptt,1273,Train,1273-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1274-P16.wptt,1274,Train,1274-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1274-P17.wptt,1274,Train,1274-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1274-P18.wptt,1274,Train,1274-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1274-P19.wptt,1274,Train,1274-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1274-P20.wptt,1274,Test,1274-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1275-P16.wptt,1275,Test,1275-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1275-P17.wptt,1275,Train,1275-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1275-P18.wptt,1275,Train,1275-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1275-P19.wptt,1275,Train,1275-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1275-P20.wptt,1275,Train,1275-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1276-P16.wptt,1276,Train,1276-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1276-P17.wptt,1276,Test,1276-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1276-P18.wptt,1276,Train,1276-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1276-P19.wptt,1276,Train,1276-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1276-P20.wptt,1276,Train,1276-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1277-P16.wptt,1277,Train,1277-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1277-P17.wptt,1277,Test,1277-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1277-P18.wptt,1277,Train,1277-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1277-P19.wptt,1277,Train,1277-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1277-P20.wptt,1277,Train,1277-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1278-P16.wptt,1278,Train,1278-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1278-P17.wptt,1278,Train,1278-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1278-P18.wptt,1278,Train,1278-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1278-P19.wptt,1278,Test,1278-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1278-P20.wptt,1278,Train,1278-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1279-P16.wptt,1279,Train,1279-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1279-P17.wptt,1279,Train,1279-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1279-P18.wptt,1279,Train,1279-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1279-P19.wptt,1279,Train,1279-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1279-P20.wptt,1279,Test,1279-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1280-P16.wptt,1280,Train,1280-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1280-P17.wptt,1280,Train,1280-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1280-P18.wptt,1280,Train,1280-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1280-P19.wptt,1280,Test,1280-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1280-P20.wptt,1280,Train,1280-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1281-P16.wptt,1281,Train,1281-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1281-P17.wptt,1281,Train,1281-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1281-P18.wptt,1281,Train,1281-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1281-P19.wptt,1281,Test,1281-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1281-P20.wptt,1281,Train,1281-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1282-P16.wptt,1282,Train,1282-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1282-P17.wptt,1282,Test,1282-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1282-P18.wptt,1282,Train,1282-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1282-P19.wptt,1282,Train,1282-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1282-P20.wptt,1282,Train,1282-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1283-P16.wptt,1283,Train,1283-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1283-P17.wptt,1283,Train,1283-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.1-Test\1283-P18.wptt,1283,Train,1283-P18
